run,method,k_max,sigma,val_accuracy,test_accuracy,fit_seconds
0,opf,-,-,-,0.7370446668404618,50.6443350315094
0,fuzzy-opf,20,1.126,0.7559337047003937,0.7543129845332398,127.9075129032135
1,opf,-,-,-,0.7511646852590782,51.91751289367676
1,fuzzy-opf,20,1.078,0.74562896387885,0.7504207883124584,127.77918076515198
